"Species","Pvalue","Ctlmean","Ctlmedian","CRCmean","CRCmedian","Study","pvalue","adj.fdr.p","Enrichment"
"Prevotella_intermedia",0.00341846103177315,0.00236,"0",0.149056533333333,"0","YuJ_2015",0.00341846103177315,0.0591180519066319,"Nodiff"
"Streptococcus_constellatus",0.00352762038125993,0.000340943396226415,"0",0.00303826666666667,"0","YuJ_2015",0.00352762038125993,0.0591180519066319,"Nodiff"
"Parabacteroides_unclassified",0.00372403890472184,0.555475849056604,"0",0.6375412,"0.0287","YuJ_2015",0.00372403890472184,0.0603294302564938,"Nodiff"
"Aggregatibacter_unclassified",0.00392564996664374,4.07547169811321e-05,"0",0.000734666666666667,"0","YuJ_2015",0.00392564996664374,0.0615440607673825,"Nodiff"
"Eubacterium_infirmum",0.00437992134272885,7.43396226415094e-05,"0",0.000489333333333333,"0","YuJ_2015",0.00437992134272885,0.0665200553926944,"Nodiff"
"Roseburia_intestinalis",0.00472396271938806,0.861678679245283,"0.27354",0.511544933333333,"0.01379","YuJ_2015",0.00472396271938806,0.0695710873218969,"Nodiff"
"Clostridium_bolteae",0.00540541402686538,0.178314528301887,"0.02354",0.506186266666667,"0.10339","YuJ_2015",0.00540541402686538,0.0738253802589076,"Nodiff"
"Streptococcus_tigurinus",0.00541592987644826,0.000442830188679245,"0",0.0015784,"0","YuJ_2015",0.00541592987644826,0.0738253802589076,"Nodiff"
"Eubacterium_rectale",0.00546854668584501,4.93049452830189,"1.58858",2.1717932,"0.06774","YuJ_2015",0.00546854668584501,0.0738253802589076,"Nodiff"
"Rothia_mucilaginosa",0.00607073246187612,0.0141943396226415,"0.00601",0.0176505333333333,"0.00036","YuJ_2015",0.00607073246187612,0.0797398912559944,"Nodiff"
"Streptococcus_anginosus",0.00830197979485668,0.00615320754716981,"0",0.0231009333333333,"0.00206","YuJ_2015",0.00830197979485668,0.106177952113167,"Nodiff"
"Lachnospiraceae_bacterium_5_1_57FAA",0.00865495491333148,0.00678207547169811,"0",0.0314332,"0","YuJ_2015",0.00865495491333148,0.107854053535362,"Nodiff"
"Eikenella_corrodens",0.00938885587534431,0,"0",0.0043836,"0","YuJ_2015",0.00938885587534431,0.111292291595545,"Nodiff"
"Synergistes_sp_3_1_syn1",0.00938885587534431,0,"0",0.0695537333333333,"0","YuJ_2015",0.00938885587534431,0.111292291595545,"Nodiff"
"Peptostreptococcaceae_noname_unclassified",0.0121231993424987,0.0458050943396226,"0.01268",0.0782609333333333,"0","YuJ_2015",0.0121231993424987,0.140282735248914,"Nodiff"
"Granulicatella_adiacens",0.0136945032499164,0.00404075471698113,"0",0.0110910666666667,"0.00227","YuJ_2015",0.0136945032499164,0.150601827474243,"Nodiff"
"Parasutterella_excrementihominis",0.0146201060100288,0.0434009433962264,"0",0.0381196,"0","YuJ_2015",0.0146201060100288,0.150601827474243,"Nodiff"
"Enterococcus_avium",0.0147440960159141,0,"0",0.00136906666666667,"0","YuJ_2015",0.0147440960159141,0.150601827474243,"Nodiff"
"Bacteroides_clarus",0.0150895121884416,0.0941962264150943,"0",0.0304556,"0","YuJ_2015",0.0150895121884416,0.150601827474243,"Nodiff"
"Coprococcus_sp_ART55_1",0.0152581563530183,1.11930245283019,"0",0.363315066666667,"0","YuJ_2015",0.0152581563530183,0.150601827474243,"Nodiff"
"Blautia_producta",0.0154313095632095,0.00275867924528302,"0",0.0198373333333333,"0","YuJ_2015",0.0154313095632095,0.150601827474243,"Nodiff"
"Eggerthella_lenta",0.0158877204293914,0.0199732075471698,"0.00128",0.0471776,"0.00723","YuJ_2015",0.0158877204293914,0.150601827474243,"Nodiff"
"Odoribacter_unclassified",0.0159207150056432,0.00020811320754717,"0",0.00237906666666667,"0","YuJ_2015",0.0159207150056432,0.150601827474243,"Nodiff"
"Coprococcus_comes",0.0159519651349822,1.00963886792453,"0.49199",0.511182266666667,"0.18673","YuJ_2015",0.0159519651349822,0.150601827474243,"Nodiff"
"Barnesiella_intestinihominis",0.0161137757791371,0.17082358490566,"0",0.350757466666667,"0","YuJ_2015",0.0161137757791371,0.150601827474243,"Nodiff"
"Clostridium_citroniae",0.0171115801578026,0.0145290566037736,"0.00735",0.0457133333333333,"0.01593","YuJ_2015",0.0171115801578026,0.15690996144702,"Nodiff"
"Anaerotruncus_colihominis",0.0181155219392707,0.0454437735849057,"0",0.0546837333333333,"0.00945","YuJ_2015",0.0181155219392707,0.163039697453436,"Nodiff"
