"Species","Pvalue","Ctlmean","Ctlmedian","CRCmean","CRCmedian","Study","pvalue","adj.fdr.p","Enrichment"
"Bulleidia_extructa",0.275883989713203,0.000321,"0",0.00026925,"0","PRJDB4176",0.275883989713203,0.56250442957763,"Nodiff"
"Alloprevotella_unclassified",0.280732037880619,0.0005435,"0",0.003155,"0","PRJDB4176",0.280732037880619,0.56250442957763,"Nodiff"
"Megamonas_funiformis",0.288802985853573,0.106814,"0",0.05922525,"0","PRJDB4176",0.288802985853573,0.56250442957763,"Nodiff"
"Bifidobacterium_dentium",0.290572475748764,0.2432045,"0",0.36211325,"0","PRJDB4176",0.290572475748764,0.56250442957763,"Nodiff"
"Burkholderiales_bacterium_1_1_47",0.290656571711125,0.0305045,"0",0.00590475,"0","PRJDB4176",0.290656571711125,0.56250442957763,"Nodiff"
"Parabacteroides_merdae",0.29206904063415,1.52169275,"0.44235",1.32090875,"0.87293","PRJDB4176",0.29206904063415,0.56250442957763,"Nodiff"
"Coriobacteriaceae_bacterium_phI",0.296205553302556,0.001465,"0",0.0001185,"0","PRJDB4176",0.296205553302556,0.56250442957763,"Nodiff"
"Lachnospiraceae_bacterium_oral_taxon_082",0.296205553302556,2.525e-05,"0",0.00052675,"0","PRJDB4176",0.296205553302556,0.56250442957763,"Nodiff"
"Slackia_exigua",0.296205553302556,0.00020225,"0",0.007655,"0","PRJDB4176",0.296205553302556,0.56250442957763,"Nodiff"
"Streptococcus_agalactiae",0.296205553302556,4.175e-05,"0",0.00196375,"0","PRJDB4176",0.296205553302556,0.56250442957763,"Nodiff"
"Bacteroides_fragilis",0.303539544082449,0.662915,"0",1.43328,"0.03145","PRJDB4176",0.303539544082449,0.56250442957763,"Nodiff"
"Streptococcus_mitis_oralis_pneumoniae",0.307134406040034,0.04048225,"0.00275",0.06167225,"0.019285","PRJDB4176",0.307134406040034,0.56250442957763,"Nodiff"
"Veillonella_ratti",0.308142744045049,0.15470375,"0",0.01915975,"0","PRJDB4176",0.308142744045049,0.56250442957763,"Nodiff"
"Megasphaera_unclassified",0.310871260968327,0.29324375,"0",0.2005055,"0","PRJDB4176",0.310871260968327,0.56250442957763,"Nodiff"
"Acidaminococcus_sp_D21",0.329560259960621,0,"0",0.022759,"0","PRJDB4176",0.329560259960621,0.56250442957763,"Nodiff"
"Acidaminococcus_sp_HPA0509",0.329560259960621,0.0583125,"0",0,"0","PRJDB4176",0.329560259960621,0.56250442957763,"Nodiff"
"Actinomyces_massiliensis",0.329560259960621,0,"0",0.00040975,"0","PRJDB4176",0.329560259960621,0.56250442957763,"Nodiff"
"Actinomyces_sp_HPA0247",0.329560259960621,0,"0",0.00726925,"0","PRJDB4176",0.329560259960621,0.56250442957763,"Nodiff"
"Aeromonas_veronii",0.329560259960621,0,"0",0.00011675,"0","PRJDB4176",0.329560259960621,0.56250442957763,"Nodiff"
"Alloprevotella_rava",0.329560259960621,0,"0",0.000753,"0","PRJDB4176",0.329560259960621,0.56250442957763,"Nodiff"
"Anaerococcus_tetradius",0.329560259960621,0,"0",9e-06,"0","PRJDB4176",0.329560259960621,0.56250442957763,"Nodiff"
"Anaerofustis_stercorihominis",0.329560259960621,0,"0",1.675e-05,"0","PRJDB4176",0.329560259960621,0.56250442957763,"Nodiff"
"Arcobacter_butzleri",0.329560259960621,0,"0",0.0006965,"0","PRJDB4176",0.329560259960621,0.56250442957763,"Nodiff"
"Arcobacter_unclassified",0.329560259960621,0,"0",0.000197,"0","PRJDB4176",0.329560259960621,0.56250442957763,"Nodiff"
"Atopobium_minutum",0.329560259960621,0,"0",0.00015625,"0","PRJDB4176",0.329560259960621,0.56250442957763,"Nodiff"
"Bacillus_licheniformis",0.329560259960621,2.425e-05,"0",0,"0","PRJDB4176",0.329560259960621,0.56250442957763,"Nodiff"
"Bacteroides_fluxus",0.329560259960621,0,"0",9.5e-06,"0","PRJDB4176",0.329560259960621,0.56250442957763,"Nodiff"
"Bacteroides_sp_1_1_6",0.329560259960621,0.012358,"0",0,"0","PRJDB4176",0.329560259960621,0.56250442957763,"Nodiff"
"Bacteroides_sp_2_1_22",0.329560259960621,0.00630575,"0",0,"0","PRJDB4176",0.329560259960621,0.56250442957763,"Nodiff"
"Bacteroides_sp_3_1_19",0.329560259960621,0.00986875,"0",0,"0","PRJDB4176",0.329560259960621,0.56250442957763,"Nodiff"
"Bacteroides_sp_9_1_42FAA",0.329560259960621,0,"0",0.21371075,"0","PRJDB4176",0.329560259960621,0.56250442957763,"Nodiff"
