"Species","Pvalue","Ctlmean","Ctlmedian","CRCmean","CRCmedian","Study","pvalue","adj.fdr.p","Enrichment"
"Actinomyces_naeslundii",0.326706554868585,1.26923076923077e-05,"0",0,"0","VogtmannE_2016",0.326706554868585,0.594126592058315,"Nodiff"
"Actinomyces_timonensis",0.326706554868585,2.82692307692308e-05,"0",0,"0","VogtmannE_2016",0.326706554868585,0.594126592058315,"Nodiff"
"Aeromonas_veronii",0.326706554868585,0,"0",7.96153846153846e-05,"0","VogtmannE_2016",0.326706554868585,0.594126592058315,"Nodiff"
"Anaerostipes_sp_3_2_56FAA",0.326706554868585,0,"0",0.000903653846153846,"0","VogtmannE_2016",0.326706554868585,0.594126592058315,"Nodiff"
"Arcobacter_unclassified",0.326706554868585,3.09615384615385e-05,"0",0,"0","VogtmannE_2016",0.326706554868585,0.594126592058315,"Nodiff"
"Bacteroides_sp_1_1_30",0.326706554868585,0.00468173076923077,"0",0,"0","VogtmannE_2016",0.326706554868585,0.594126592058315,"Nodiff"
"Bacteroides_sp_1_1_6",0.326706554868585,0,"0",0.00889846153846154,"0","VogtmannE_2016",0.326706554868585,0.594126592058315,"Nodiff"
"Bacteroides_sp_2_1_56FAA",0.326706554868585,0.833100769230769,"0",0,"0","VogtmannE_2016",0.326706554868585,0.594126592058315,"Nodiff"
"Bacteroides_sp_9_1_42FAA",0.326706554868585,0,"0",0.00934096153846154,"0","VogtmannE_2016",0.326706554868585,0.594126592058315,"Nodiff"
"Bartonella_unclassified",0.326706554868585,0.000142884615384615,"0",0,"0","VogtmannE_2016",0.326706554868585,0.594126592058315,"Nodiff"
"Campylobacter_rectus",0.326706554868585,0,"0",0.00125769230769231,"0","VogtmannE_2016",0.326706554868585,0.594126592058315,"Nodiff"
"Carnobacterium_maltaromaticum",0.326706554868585,0,"0",2.01923076923077e-05,"0","VogtmannE_2016",0.326706554868585,0.594126592058315,"Nodiff"
"Caulobacter_unclassified",0.326706554868585,0,"0",3.61538461538462e-05,"0","VogtmannE_2016",0.326706554868585,0.594126592058315,"Nodiff"
