"Species","Pvalue","Ctlmean","Ctlmedian","CRCmean","CRCmedian","Study","pvalue","adj.fdr.p","Enrichment"
"Alistipes_finegoldii",7.4013054886902e-05,0.0667345901639344,"0",0.118766739130435,"0.03328","FengQ_2015",7.4013054886902e-05,0.00303453525036298,"CRC"
"Bacteroides_coprophilus",0.000147958765644461,0,"0",0.0557065217391304,"0","FengQ_2015",0.000147958765644461,0.00559967020746729,"CRC"
"Candidatus_Zinderia_insecticola",0.000302041527720056,0.000433114754098361,"0",5.6304347826087e-05,"0","FengQ_2015",0.000302041527720056,0.0106146022598763,"Nodiff"
"Alistipes_onderdonkii",0.000615936495611088,0.472440983606557,"0.01709",0.913240869565217,"0.13744","FengQ_2015",0.000615936495611088,0.0180909431515602,"Nodiff"
"Sutterella_wadsworthensis",0.000619299626316056,0.00945114754098361,"0",0.068439347826087,"0","FengQ_2015",0.000619299626316056,0.0180909431515602,"Nodiff"
"Anaerococcus_vaginalis",0.000625093564179926,6.72131147540984e-06,"0",0.00642673913043478,"0","FengQ_2015",0.000625093564179926,0.0180909431515602,"Nodiff"
"Clostridium_hathewayi",0.00069404363961619,0.0383539344262295,"0",0.0267145652173913,"0.00591","FengQ_2015",0.00069404363961619,0.0185107799056051,"Nodiff"
"Pseudoflavonifractor_capillosus",0.000714847191476618,0.00991770491803279,"0",0.0118826086956522,"0.00227","FengQ_2015",0.000714847191476618,0.0185107799056051,"Nodiff"
"Shigella_sonnei",0.000779290788120466,0,"0",0.0899430434782609,"0","FengQ_2015",0.000779290788120466,0.0191705533877635,"Nodiff"
"Bacteroides_eggerthii",0.000822939317352584,0.162485409836066,"0",0.852509782608696,"0.011525","FengQ_2015",0.000822939317352584,0.0192802925779748,"Nodiff"
"Oscillibacter_unclassified",0.000896399479656603,0.158902786885246,"0.02405",0.356358913043478,"0.099545","FengQ_2015",0.000896399479656603,0.0196662938203778,"Nodiff"
"Bacteroides_massiliensis",0.000919359263960749,0.197566885245902,"0",0.471329565217391,"0.008075","FengQ_2015",0.000919359263960749,0.0196662938203778,"Nodiff"
"Parabacteroides_merdae",0.00125636130184961,0.250684262295082,"0.00915",0.537600217391304,"0.164395","FengQ_2015",0.00125636130184961,0.025755406687917,"Nodiff"
"Lachnospiraceae_bacterium_7_1_58FAA",0.00143593665827206,0.0189924590163934,"0.00578",0.0428341304347826,"0.020055","FengQ_2015",0.00143593665827206,0.0282592334347941,"Nodiff"
"Megasphaera_micronuciformis",0.00176524972406707,0,"0",0.00216565217391304,"0","FengQ_2015",0.00176524972406707,0.0334039563169615,"Nodiff"
"Streptococcus_thermophilus",0.00204917374461572,0.813573934426229,"0.21316",0.393338695652174,"0.018035","FengQ_2015",0.00204917374461572,0.0373404993463309,"Nodiff"
"Bifidobacterium_animalis",0.00234631407521378,0.243767213114754,"0",0.0208123913043478,"0","FengQ_2015",0.00234631407521378,0.0412280901787564,"Nodiff"
"Bacteroides_faecis",0.00295925062318693,0.0833924590163934,"0",0.115966086956522,"0.000885","FengQ_2015",0.00295925062318693,0.0502052174692403,"Nodiff"
"Veillonella_dispar",0.00318565383693484,0.000628852459016393,"0",0.0143552173913043,"0","FengQ_2015",0.00318565383693484,0.0522447229257314,"Nodiff"
"Ruminococcus_sp_5_1_39BFAA",0.00346578445842561,9.54415459016393,"5.7875",4.24075652173913,"1.729445","FengQ_2015",0.00346578445842561,0.0531483226539422,"Nodiff"
"Clostridium_nexile",0.00352119519909038,0.0187560655737705,"0",0.266649565217391,"0","FengQ_2015",0.00352119519909038,0.0531483226539422,"Nodiff"
"Bacteroides_xylanisolvens",0.00356482651947173,0.0410937704918033,"0.00226",0.133397608695652,"0.026565","FengQ_2015",0.00356482651947173,0.0531483226539422,"Nodiff"
"Pseudomonas_unclassified",0.00385530888910699,0.00742311475409836,"0",0.0022345652173913,"0","FengQ_2015",0.00385530888910699,0.0553249112273915,"Nodiff"
"Rothia_dentocariosa",0.00393571522959086,0.00649245901639344,"0",0.00193652173913043,"0","FengQ_2015",0.00393571522959086,0.0553249112273915,"Nodiff"
"Lachnospiraceae_bacterium_8_1_57FAA",0.0040650926991101,0.134560655737705,"0",0.0132515217391304,"0","FengQ_2015",0.0040650926991101,0.055556266887838,"Nodiff"
"Bacteroides_pectinophilus",0.00423812045828883,0.469485573770492,"0",0,"0","FengQ_2015",0.00423812045828883,0.0563555477156244,"Nodiff"
"Eubacterium_biforme",0.00437642227604201,0.830567868852459,"0",0.852731739130435,"0.01104","FengQ_2015",0.00437642227604201,0.0566631515740176,"Nodiff"
"Bacteroides_salyersiae",0.00482183074258761,0.02286,"0",0.137604565217391,"0","FengQ_2015",0.00482183074258761,0.0602742528984765,"Nodiff"
