"Accuracy","Kappa","AccuracyLower","AccuracyUpper","AccuracyNull","AccuracyPValue","McnemarPValue","Sensitivity","Specificity","Pos.Pred.Value","Neg.Pred.Value","Precision","Recall","F1","Prevalence","Detection.Rate","Detection.Prevalence","Balanced.Accuracy","Study","RepeatTimes","Fold","FeatureCount"
0.75,0.5,0.428141538121811,0.945139355472007,0.583333333333333,0.191596007138429,1,0.8,0.714285714285714,0.666666666666667,0.833333333333333,0.666666666666667,0.8,0.727272727272727,0.416666666666667,0.333333333333333,0.5,0.757142857142857,"ThomasAM_2018b",10,1,30
0.583333333333333,0.210526315789474,0.276669685682106,0.84834777019157,0.583333333333333,0.620231177474866,0.371093369522698,0.8,0.428571428571429,0.5,0.75,0.5,0.8,0.615384615384615,0.416666666666667,0.333333333333333,0.666666666666667,0.614285714285714,"ThomasAM_2018b",9,5,30
0.727272727272727,0.459016393442623,0.390257440427579,0.939782265827093,0.545454545454545,0.18291347362076,1,0.8,0.666666666666667,0.666666666666667,0.8,0.666666666666667,0.8,0.727272727272727,0.454545454545455,0.363636363636364,0.545454545454545,0.733333333333333,"ThomasAM_2018b",9,4,30
0.615384615384615,0.252873563218391,0.315777602914063,0.861420661109839,0.538461538461538,0.393775407184605,0.371093369522698,0.833333333333333,0.428571428571429,0.555555555555556,0.75,0.555555555555556,0.833333333333333,0.666666666666667,0.461538461538462,0.384615384615385,0.692307692307692,0.630952380952381,"ThomasAM_2018b",9,3,30
0.909090909090909,0.813559322033898,0.587220083011617,0.997701027786186,0.545454545454545,0.0129277457459106,1,0.8,1,1,0.857142857142857,1,0.8,0.888888888888889,0.454545454545455,0.363636363636364,0.363636363636364,0.9,"ThomasAM_2018b",9,2,30
0.666666666666667,0.333333333333333,0.348875506418814,0.900753908850417,0.5,0.19384765625,1,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.333333333333333,0.5,0.666666666666667,"ThomasAM_2018b",9,1,30
0.727272727272727,0.476190476190476,0.390257440427579,0.939782265827093,0.545454545454545,0.18291347362076,0.248213078989924,1,0.5,0.625,1,0.625,1,0.769230769230769,0.454545454545455,0.454545454545455,0.727272727272727,0.75,"ThomasAM_2018b",8,5,30
0.909090909090909,0.819672131147541,0.587220083011617,0.997701027786186,0.545454545454545,0.0129277457459106,1,1,0.833333333333333,0.833333333333333,1,0.833333333333333,1,0.909090909090909,0.454545454545455,0.454545454545455,0.545454545454545,0.916666666666667,"ThomasAM_2018b",8,4,30
0.692307692307692,0.409090909090909,0.385738338249295,0.909079605427903,0.538461538461538,0.203292706924326,0.133614402537715,1,0.428571428571429,0.6,1,0.6,1,0.75,0.461538461538462,0.461538461538462,0.769230769230769,0.714285714285714,"ThomasAM_2018b",8,3,30
0.916666666666667,0.833333333333333,0.615203834849056,0.99789240676814,0.5,0.003173828125,1,1,0.833333333333333,0.857142857142857,1,0.857142857142857,1,0.923076923076923,0.5,0.5,0.583333333333333,0.916666666666667,"ThomasAM_2018b",8,2,30
0.75,0.526315789473684,0.428141538121811,0.945139355472007,0.583333333333333,0.191596007138429,0.248213078989924,1,0.571428571428571,0.625,1,0.625,1,0.769230769230769,0.416666666666667,0.416666666666667,0.666666666666667,0.785714285714286,"ThomasAM_2018b",8,1,30
0.909090909090909,0.819672131147541,0.587220083011617,0.997701027786186,0.545454545454545,0.0129277457459106,1,1,0.833333333333333,0.833333333333333,1,0.833333333333333,1,0.909090909090909,0.454545454545455,0.454545454545455,0.545454545454545,0.916666666666667,"ThomasAM_2018b",7,5,30
0.909090909090909,0.819672131147541,0.587220083011617,0.997701027786186,0.545454545454545,0.0129277457459106,1,1,0.833333333333333,0.833333333333333,1,0.833333333333333,1,0.909090909090909,0.454545454545455,0.454545454545455,0.545454545454545,0.916666666666667,"ThomasAM_2018b",7,4,30
0.909090909090909,0.813559322033898,0.587220083011617,0.997701027786186,0.545454545454545,0.0129277457459106,1,0.8,1,1,0.857142857142857,1,0.8,0.888888888888889,0.454545454545455,0.363636363636364,0.363636363636364,0.9,"ThomasAM_2018b",7,3,30
0.909090909090909,0.813559322033898,0.587220083011617,0.997701027786186,0.545454545454545,0.0129277457459106,1,0.8,1,1,0.857142857142857,1,0.8,0.888888888888889,0.454545454545455,0.363636363636364,0.363636363636364,0.9,"ThomasAM_2018b",7,2,30
1,1,0.735351530602949,1,0.583333333333333,0.00155239247037727,NA,1,1,1,1,1,1,1,0.416666666666667,0.416666666666667,0.416666666666667,1,"ThomasAM_2018b",7,1,30
0.666666666666667,0.333333333333333,0.348875506418814,0.900753908850417,0.5,0.19384765625,0.617075077451974,0.833333333333333,0.5,0.625,0.75,0.625,0.833333333333333,0.714285714285714,0.5,0.416666666666667,0.666666666666667,0.666666666666667,"ThomasAM_2018b",6,5,30
0.909090909090909,0.813559322033898,0.587220083011617,0.997701027786186,0.545454545454545,0.0129277457459106,1,0.8,1,1,0.857142857142857,1,0.8,0.888888888888889,0.454545454545455,0.363636363636364,0.363636363636364,0.9,"ThomasAM_2018b",6,4,30
0.833333333333333,0.666666666666667,0.515862251314033,0.979137474539908,0.5,0.019287109375,1,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.5,0.416666666666667,0.5,0.833333333333333,"ThomasAM_2018b",6,3,30
0.916666666666667,0.833333333333333,0.615203834849056,0.99789240676814,0.583333333333333,0.0148586136450396,1,1,0.857142857142857,0.833333333333333,1,0.833333333333333,1,0.909090909090909,0.416666666666667,0.416666666666667,0.5,0.928571428571429,"ThomasAM_2018b",6,2,30
0.636363636363636,0.290322580645161,0.307904715011677,0.890736556180902,0.545454545454545,0.385277435376532,0.617075077451974,0.8,0.5,0.571428571428572,0.75,0.571428571428571,0.8,0.666666666666667,0.454545454545455,0.363636363636364,0.636363636363636,0.65,"ThomasAM_2018b",6,1,30
0.666666666666667,0.333333333333333,0.348875506418814,0.900753908850417,0.5,0.19384765625,0.617075077451974,0.833333333333333,0.5,0.625,0.75,0.625,0.833333333333333,0.714285714285714,0.5,0.416666666666667,0.666666666666667,0.666666666666667,"ThomasAM_2018b",5,5,30
0.692307692307692,0.380952380952381,0.385738338249295,0.909079605427903,0.538461538461538,0.203292706924326,1,0.666666666666667,0.714285714285714,0.666666666666667,0.714285714285714,0.666666666666667,0.666666666666667,0.666666666666667,0.461538461538462,0.307692307692308,0.461538461538462,0.69047619047619,"ThomasAM_2018b",5,4,30
0.846153846153846,0.682926829268293,0.545528944323442,0.980793328017472,0.538461538461538,0.022216559763321,0.479500122186953,0.666666666666667,1,1,0.777777777777778,1,0.666666666666667,0.8,0.461538461538462,0.307692307692308,0.307692307692308,0.833333333333333,"ThomasAM_2018b",5,3,30
0.916666666666667,0.823529411764706,0.615203834849056,0.99789240676814,0.583333333333333,0.0148586136450396,1,0.8,1,1,0.875,1,0.8,0.888888888888889,0.416666666666667,0.333333333333333,0.333333333333333,0.9,"ThomasAM_2018b",5,2,30
0.846153846153846,0.697674418604651,0.545528944323442,0.980793328017472,0.538461538461538,0.022216559763321,0.479500122186953,1,0.714285714285714,0.75,1,0.75,1,0.857142857142857,0.461538461538462,0.461538461538462,0.615384615384615,0.857142857142857,"ThomasAM_2018b",5,1,30
0.583333333333333,0.166666666666667,0.276669685682106,0.84834777019157,0.5,0.38720703125,1,0.666666666666667,0.5,0.571428571428572,0.6,0.571428571428571,0.666666666666667,0.615384615384615,0.5,0.333333333333333,0.583333333333333,0.583333333333333,"ThomasAM_2018b",4,5,30
0.75,0.5,0.428141538121811,0.945139355472007,0.5,0.072998046875,1,0.833333333333333,0.666666666666667,0.714285714285714,0.8,0.714285714285714,0.833333333333333,0.769230769230769,0.5,0.416666666666667,0.583333333333333,0.75,"ThomasAM_2018b",4,4,30
0.727272727272727,0.459016393442623,0.390257440427579,0.939782265827093,0.545454545454545,0.18291347362076,1,0.8,0.666666666666667,0.666666666666667,0.8,0.666666666666667,0.8,0.727272727272727,0.454545454545455,0.363636363636364,0.545454545454545,0.733333333333333,"ThomasAM_2018b",4,3,30
0.846153846153846,0.697674418604651,0.545528944323442,0.980793328017472,0.538461538461538,0.022216559763321,0.479500122186953,1,0.714285714285714,0.75,1,0.75,1,0.857142857142857,0.461538461538462,0.461538461538462,0.615384615384615,0.857142857142857,"ThomasAM_2018b",4,2,30
0.909090909090909,0.819672131147541,0.587220083011617,0.997701027786186,0.545454545454545,0.0129277457459106,1,1,0.833333333333333,0.833333333333333,1,0.833333333333333,1,0.909090909090909,0.454545454545455,0.454545454545455,0.545454545454545,0.916666666666667,"ThomasAM_2018b",4,1,30
0.818181818181818,0.633333333333334,0.482244147639827,0.97716880170004,0.545454545454545,0.061495096567296,1,0.8,0.833333333333333,0.8,0.833333333333333,0.8,0.8,0.8,0.454545454545455,0.363636363636364,0.454545454545455,0.816666666666667,"ThomasAM_2018b",3,5,30
0.833333333333333,0.666666666666667,0.515862251314033,0.979137474539908,0.5,0.019287109375,0.479500122186953,1,0.666666666666667,0.75,1,0.75,1,0.857142857142857,0.5,0.5,0.666666666666667,0.833333333333333,"ThomasAM_2018b",3,4,30
0.833333333333333,0.666666666666667,0.515862251314033,0.979137474539908,0.5,0.019287109375,1,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.5,0.416666666666667,0.5,0.833333333333333,"ThomasAM_2018b",3,3,30
0.769230769230769,0.551724137931035,0.461868460765959,0.949618926508848,0.538461538461538,0.0798316974963681,0.248213078989924,1,0.571428571428571,0.666666666666667,1,0.666666666666667,1,0.8,0.461538461538462,0.461538461538462,0.692307692307692,0.785714285714286,"ThomasAM_2018b",3,2,30
0.666666666666667,0.333333333333333,0.348875506418814,0.900753908850417,0.5,0.19384765625,1,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.666666666666667,0.5,0.333333333333333,0.5,0.666666666666667,"ThomasAM_2018b",3,1,30
0.833333333333333,0.666666666666667,0.515862251314033,0.979137474539908,0.5,0.019287109375,1,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.833333333333333,0.5,0.416666666666667,0.5,0.833333333333333,"ThomasAM_2018b",2,5,30
0.75,0.5,0.428141538121811,0.945139355472007,0.5,0.072998046875,1,0.833333333333333,0.666666666666667,0.714285714285714,0.8,0.714285714285714,0.833333333333333,0.769230769230769,0.5,0.416666666666667,0.583333333333333,0.75,"ThomasAM_2018b",2,4,30
0.75,0.5,0.428141538121811,0.945139355472007,0.5,0.072998046875,1,0.833333333333333,0.666666666666667,0.714285714285714,0.8,0.714285714285714,0.833333333333333,0.769230769230769,0.5,0.416666666666667,0.583333333333333,0.75,"ThomasAM_2018b",2,3,30
0.5,0,0.210944638239297,0.789055361760703,0.5,0.61279296875,0.220671361919847,0.833333333333333,0.166666666666667,0.5,0.5,0.5,0.833333333333333,0.625,0.5,0.416666666666667,0.833333333333333,0.5,"ThomasAM_2018b",2,2,30
0.769230769230769,0.530120481927711,0.461868460765959,0.949618926508848,0.538461538461538,0.0798316974963681,1,0.666666666666667,0.857142857142857,0.8,0.75,0.8,0.666666666666667,0.727272727272727,0.461538461538462,0.307692307692308,0.384615384615385,0.761904761904762,"ThomasAM_2018b",2,1,30
0.583333333333333,0.166666666666667,0.276669685682106,0.84834777019157,0.5,0.38720703125,0.371093369522698,0.833333333333333,0.333333333333333,0.555555555555556,0.666666666666667,0.555555555555556,0.833333333333333,0.666666666666667,0.5,0.416666666666667,0.75,0.583333333333333,"ThomasAM_2018b",1,5,30
1,1,0.752947361999529,1,0.538461538461538,0.000319897569321988,NA,1,1,1,1,1,1,1,0.461538461538462,0.461538461538462,0.461538461538462,1,"ThomasAM_2018b",1,4,30
0.846153846153846,0.69047619047619,0.545528944323442,0.980793328017472,0.538461538461538,0.022216559763321,1,0.833333333333333,0.857142857142857,0.833333333333333,0.857142857142857,0.833333333333333,0.833333333333333,0.833333333333333,0.461538461538462,0.384615384615385,0.461538461538462,0.845238095238095,"ThomasAM_2018b",1,3,30
0.818181818181818,0.633333333333334,0.482244147639827,0.97716880170004,0.545454545454545,0.061495096567296,1,0.8,0.833333333333333,0.8,0.833333333333333,0.8,0.8,0.8,0.454545454545455,0.363636363636364,0.454545454545455,0.816666666666667,"ThomasAM_2018b",1,2,30
0.818181818181818,0.633333333333334,0.482244147639827,0.97716880170004,0.545454545454545,0.061495096567296,1,0.8,0.833333333333333,0.8,0.833333333333333,0.8,0.8,0.8,0.454545454545455,0.363636363636364,0.454545454545455,0.816666666666667,"ThomasAM_2018b",1,1,30
0.909090909090909,0.813559322033898,0.587220083011617,0.997701027786186,0.545454545454545,0.0129277457459106,1,0.8,1,1,0.857142857142857,1,0.8,0.888888888888889,0.454545454545455,0.363636363636364,0.363636363636364,0.9,"ThomasAM_2018a",10,5,30
0.727272727272727,0.421052631578947,0.390257440427579,0.939782265827093,0.545454545454545,0.18291347362076,0.248213078989924,0.4,1,1,0.666666666666667,1,0.4,0.571428571428572,0.454545454545455,0.181818181818182,0.181818181818182,0.7,"ThomasAM_2018a",10,4,30
0.7,0.4,0.347547149940003,0.933260488822266,0.5,0.171875,0.248213078989924,0.4,1,1,0.625,1,0.4,0.571428571428572,0.5,0.2,0.2,0.7,"ThomasAM_2018a",10,3,30
0.909090909090909,0.819672131147541,0.587220083011617,0.997701027786186,0.545454545454545,0.0129277457459106,1,1,0.833333333333333,0.833333333333333,1,0.833333333333333,1,0.909090909090909,0.454545454545455,0.454545454545455,0.545454545454545,0.916666666666667,"ThomasAM_2018a",10,2,30
0.909090909090909,0.819672131147541,0.587220083011617,0.997701027786186,0.545454545454545,0.0129277457459106,1,1,0.833333333333333,0.833333333333333,1,0.833333333333333,1,0.909090909090909,0.454545454545455,0.454545454545455,0.545454545454545,0.916666666666667,"ThomasAM_2018a",10,1,30
0.727272727272727,0.421052631578947,0.390257440427579,0.939782265827093,0.545454545454545,0.18291347362076,0.248213078989924,0.4,1,1,0.666666666666667,1,0.4,0.571428571428572,0.454545454545455,0.181818181818182,0.181818181818182,0.7,"ThomasAM_2018a",9,5,30
0.818181818181818,0.620689655172414,0.482244147639827,0.97716880170004,0.545454545454545,0.061495096567296,0.479500122186953,0.6,1,1,0.75,1,0.6,0.75,0.454545454545455,0.272727272727273,0.272727272727273,0.8,"ThomasAM_2018a",9,4,30
0.818181818181818,0.633333333333334,0.482244147639827,0.97716880170004,0.545454545454545,0.061495096567296,1,0.8,0.833333333333333,0.8,0.833333333333333,0.8,0.8,0.8,0.454545454545455,0.363636363636364,0.454545454545455,0.816666666666667,"ThomasAM_2018a",9,3,30
0.3,-0.4,0.0667395111777345,0.652452850059997,0.6,0.9877054464,1,0.25,0.333333333333333,0.2,0.4,0.2,0.25,0.222222222222222,0.4,0.1,0.5,0.291666666666667,"ThomasAM_2018a",9,2,30
0.7,0.4,0.347547149940003,0.933260488822266,0.5,0.171875,1,0.6,0.8,0.75,0.666666666666667,0.75,0.6,0.666666666666667,0.5,0.3,0.4,0.7,"ThomasAM_2018a",9,1,30
0.636363636363636,0.241379310344828,0.307904715011677,0.890736556180902,0.545454545454545,0.385277435376532,0.617075077451974,0.4,0.833333333333333,0.666666666666667,0.625,0.666666666666667,0.4,0.5,0.454545454545455,0.181818181818182,0.272727272727273,0.616666666666667,"ThomasAM_2018a",8,5,30
0.727272727272727,0.440677966101695,0.390257440427579,0.939782265827093,0.545454545454545,0.18291347362076,1,0.6,0.833333333333333,0.75,0.714285714285714,0.75,0.6,0.666666666666667,0.454545454545455,0.272727272727273,0.363636363636364,0.716666666666667,"ThomasAM_2018a",8,4,30
0.818181818181818,0.620689655172414,0.482244147639827,0.97716880170004,0.545454545454545,0.061495096567296,0.479500122186953,0.6,1,1,0.75,1,0.6,0.75,0.454545454545455,0.272727272727273,0.272727272727273,0.8,"ThomasAM_2018a",8,3,30
0.636363636363636,0.214285714285714,0.307904715011677,0.890736556180902,0.545454545454545,0.385277435376532,0.133614402537715,0.2,1,1,0.6,1,0.2,0.333333333333333,0.454545454545455,0.0909090909090909,0.0909090909090909,0.6,"ThomasAM_2018a",8,2,30
1,1,0.715085847081846,1,0.545454545454545,0.00127158154877809,NA,1,1,1,1,1,1,1,0.454545454545455,0.454545454545455,0.454545454545455,1,"ThomasAM_2018a",8,1,30
0.727272727272727,0.421052631578947,0.390257440427579,0.939782265827093,0.545454545454545,0.18291347362076,0.248213078989924,0.4,1,1,0.666666666666667,1,0.4,0.571428571428572,0.454545454545455,0.181818181818182,0.181818181818182,0.7,"ThomasAM_2018a",7,5,30
0.777777777777778,0.55,0.399906426283688,0.971855026522102,0.555555555555556,0.157491993150626,1,0.75,0.8,0.75,0.8,0.75,0.75,0.75,0.444444444444444,0.333333333333333,0.444444444444444,0.775,"ThomasAM_2018a",7,4,30
0.909090909090909,0.819672131147541,0.587220083011617,0.997701027786186,0.545454545454545,0.0129277457459106,1,1,0.833333333333333,0.833333333333333,1,0.833333333333333,1,0.909090909090909,0.454545454545455,0.454545454545455,0.545454545454545,0.916666666666667,"ThomasAM_2018a",7,3,30
0.636363636363636,0.241379310344828,0.307904715011677,0.890736556180902,0.545454545454545,0.385277435376532,0.617075077451974,0.4,0.833333333333333,0.666666666666667,0.625,0.666666666666667,0.4,0.5,0.454545454545455,0.181818181818182,0.272727272727273,0.616666666666667,"ThomasAM_2018a",7,2,30
0.8,0.6,0.443904537692359,0.974789273673167,0.5,0.0546875,0.479500122186953,0.6,1,1,0.714285714285714,1,0.6,0.75,0.5,0.3,0.3,0.8,"ThomasAM_2018a",7,1,30
0.636363636363636,0.241379310344828,0.307904715011677,0.890736556180902,0.545454545454545,0.385277435376532,0.617075077451974,0.4,0.833333333333333,0.666666666666667,0.625,0.666666666666667,0.4,0.5,0.454545454545455,0.181818181818182,0.272727272727273,0.616666666666667,"ThomasAM_2018a",6,5,30
0.7,0.347826086956522,0.347547149940003,0.933260488822266,0.6,0.3822806016,1,0.5,0.833333333333333,0.666666666666667,0.714285714285714,0.666666666666667,0.5,0.571428571428572,0.4,0.2,0.3,0.666666666666667,"ThomasAM_2018a",6,4,30
0.727272727272727,0.421052631578947,0.390257440427579,0.939782265827093,0.545454545454545,0.18291347362076,0.248213078989924,0.4,1,1,0.666666666666667,1,0.4,0.571428571428572,0.454545454545455,0.181818181818182,0.181818181818182,0.7,"ThomasAM_2018a",6,3,30
0.727272727272727,0.421052631578947,0.390257440427579,0.939782265827093,0.545454545454545,0.18291347362076,0.248213078989924,0.4,1,1,0.666666666666667,1,0.4,0.571428571428572,0.454545454545455,0.181818181818182,0.181818181818182,0.7,"ThomasAM_2018a",6,2,30
