"","Species","Increasing.Rank.Min","Decreasing.Rank.Min","Increasing.Rank.Max","Decreasing.Rank.Max","Increasing.Rank.Average","Decreasing.Rank.Average","Decre.maxRank.P","Decre.aveRank.P","Decre.minRank.P","Decre.minRank.P.FDR","Decre.maxRank.P.FDR","Decre.aveRank.P.FDR","Incre.aveRank.P","Enriched","Ctrlmean","CRCmean","log2FC","ID","Label","Shape"
"442","Lactobacillus_zeae",1,5055,4947,10001,2474,7528,1,0.752724727527247,0.505449455054495,0.693554173994365,1,0.920580154822356,0.247375262473753,"N.S.","2.5224358974359e-05","0",-Inf,"","","B"
"443","Lactococcus_garvieae",3546,6377,3625,6456,3585.5,6416.5,0.645535446455354,0.641585841415858,0.637636236376362,0.815765932303567,1,0.905049045876662,0.358514148585141,"N.S.","0.00486676282051282","0.00459057692307692",-0.0842869907763323,"","","B"
"444","Lactococcus_lactis",2971,7027,2975,7031,2973,7029,0.703029697030297,0.702829717028297,0.702629737026297,0.868354733808756,1,0.920580154822356,0.297270272972703,"N.S.","0.0422933974358974","0.0285191666666667",-0.568500630280288,"","","B"
"445","Lactococcus_raffinolactis",908,9046,956,9094,932,9070,0.909309069093091,0.906909309069093,0.904509549045096,0.971733274433751,1,0.985329120301722,0.0931906809319068,"N.S.","0.000673878205128205","0.00130987179487179",0.958865841931651,"","","B"
"446","Lautropia_mirabilis",583,8357,1645,9419,1114,8888,0.941805819418058,0.888711128887111,0.835616438356164,0.936283665568124,1,0.975547025450127,0.111388861113889,"N.S.","6.91666666666667e-05","0.000166698717948718",1.26909417310818,"","","B"
"447","Leifsonia_unclassified",4936,1,10001,5066,7468.5,2533.5,0.506549345065493,0.253324667533247,9.99900009999e-05,0.000430495872568432,0.906134139061341,0.579010136960988,0.746775322467753,"N.S.","0","1.42628205128205e-05",Inf,"","","B"
"448","Leptotrichia_hofstadii",1,4914,5088,10001,2544.5,7457.5,1,0.745675432456754,0.491350864913509,0.693554173994365,1,0.920580154822356,0.254424557544246,"N.S.","6.47435897435897e-06","0",-Inf,"","","B"
"449","Leptotrichia_shahii",1,7204,2798,10001,1399.5,8602.5,1,0.86016398360164,0.72032796720328,0.868354733808756,1,0.965035589464309,0.13993600639936,"N.S.","1.43269230769231e-05","0",-Inf,"","","B"
"450","Leptotrichia_unclassified",9797,202,9800,205,9798.5,203.5,0.0204979502049795,0.0203479652034797,0.0201979802019798,0.067545803559179,0.245633769956338,0.232225190179395,0.97975202479752,"Disease","0.000183044871794872","0.00258041666666667",3.81733477960227,"","","B"
"451","Leptotrichia_wadei",5141,3588,6414,4861,5777.5,4224.5,0.486051394860514,0.422407759224078,0.358764123587641,0.599886988045382,0.906134139061341,0.77319558366744,0.577692230776922,"N.S.","0.000147884615384615","0.000176570512820513",0.255772458882113,"","","B"
"452","Leucobacter_unclassified",1,5015,4987,10001,2494,7508,1,0.750724927507249,0.501449855014499,0.693554173994365,1,0.920580154822356,0.249375062493751,"N.S.","8.52564102564103e-06","0",-Inf,"","","B"
"453","Leuconostoc_carnosum",4205,5360,4642,5797,4423.5,5578.5,0.57964203579642,0.557794220577942,0.535946405359464,0.725697675053587,1,0.848426362437752,0.442305769423058,"N.S.","0.000525384615384615","0.000287980769230769",-0.867401480613942,"","","B"
"454","Leuconostoc_citreum",2050,7508,2494,7952,2272,7730,0.795120487951205,0.772922707729227,0.750724927507249,0.887781616575185,1,0.930873411821297,0.227177282271773,"N.S.","0.0016524358974359","6.78525641025641e-05",-4.60604716131237,"","","B"
"455","Leuconostoc_gasicomitatum",2251,6076,3926,7751,3088.5,6913.5,0.775022497750225,0.691280871912809,0.607539246075392,0.794219487142195,1,0.920580154822356,0.308819118088191,"N.S.","1.63141025641026e-05","5.19230769230769e-06",-1.65167184319107,"","","B"
"456","Leuconostoc_gelidum",1398,8080,1922,8604,1660,8342,0.86031396860314,0.834116588341166,0.807919208079192,0.929430256974303,1,0.961451130527973,0.165983401659834,"N.S.","0.000251891025641026","0.000184679487179487",-0.447776091321577,"","","B"
"457","Leuconostoc_lactis",3232,6317,3685,6770,3458.5,6543.5,0.676932306769323,0.654284571542846,0.631636836316368,0.810976580913337,1,0.90992380452477,0.345815418458154,"N.S.","0.000281794871794872","0.000595833333333333",1.08026347885761,"","","B"
"458","Leuconostoc_mesenteroides",807,9178,824,9195,815.5,9186.5,0.919408059194081,0.918558144185581,0.917708229177082,0.981893179729646,1,0.985736277118557,0.0815418458154185,"N.S.","0.00259410256410256","0.00236064102564103",-0.136056848449456,"","","B"
"459","Leuconostoc_pseudomesenteroides",356,9611,391,9646,373.5,9628.5,0.964503549645035,0.962753724627537,0.961003899610039,0.994244893692449,1,0.997077500227185,0.0373462653734627,"Ctrl","0.000820801282051282","0.000616282051282051",-0.413442209977226,"","","B"
"460","Leuconostoc_unclassified",6181,3644,6358,3821,6269.5,3732.5,0.382061793820618,0.373212678732127,0.364363563643636,0.606429171897625,0.906134139061341,0.727208444467206,0.626887311268873,"N.S.","0.000261378205128205","0.000417019230769231",0.673975066985014,"","","B"
"461","Lysinibacillus_boronitolerans",5002,1,10001,5000,7501.5,2500.5,0.4999500049995,0.25002499750025,9.99900009999e-05,0.000430495872568432,0.906134139061341,0.579010136960988,0.75007499250075,"N.S.","0","0.000121282051282051",Inf,"","","B"
"462","Lysinibacillus_fusiformis",5014,1,10001,4988,7507.5,2494.5,0.498750124987501,0.249425057494251,9.99900009999e-05,0.000430495872568432,0.906134139061341,0.579010136960988,0.750674932506749,"N.S.","0","0.000820192307692308",Inf,"","","B"
"463","Lysinibacillus_unclassified",4880,1,10001,5122,7440.5,2561.5,0.512148785121488,0.256124387561244,9.99900009999e-05,0.000430495872568432,0.906982700744704,0.58092566137708,0.743975602439756,"N.S.","0","0.000726634615384615",Inf,"","","B"
"464","Macrococcus_caseolyticus",1,4964,5038,10001,2519.5,7482.5,1,0.748175182481752,0.496350364963504,0.693554173994365,1,0.920580154822356,0.251924807519248,"N.S.","7.96153846153846e-05","0",-Inf,"","","B"
"465","Marvinbryantia_formatexigens",3920,5779,4223,6082,4071.5,5930.5,0.608139186081392,0.592990700929907,0.577842215778422,0.770813642197932,1,0.882733569293174,0.407109289071093,"N.S.","0.000325929487179487","0.00038125",0.226177457461883,"","","B"
"466","Megamonas_funiformis",8852,1127,8875,1150,8863.5,1138.5,0.114988501149885,0.113838616138386,0.112688731126887,0.258264619397933,0.540370799521355,0.502147024561348,0.886261373862614,"N.S.","0.0313211858974359","0.0363003846153846",0.21284599650545,"","","B"
"467","Megamonas_hypermegale",9495,503,9499,507,9497,505,0.0506949305069493,0.0504949505049495,0.0502949705029497,0.139621945141393,0.351401308467284,0.333081370762006,0.94960503949605,"N.S.","0.111298621794872","0.161463685897436",0.536774003098125,"","","B"
"468","Megamonas_rupellensis",9873,125,9877,129,9875,127,0.0128987101289871,0.0126987301269873,0.0124987501249875,0.0451588007028443,0.19986201379862,0.194263552368167,0.987401259874013,"Disease","0.0771033653846154","0.101106121794872",0.391004615541797,"","","B"
"469","Megamonas_unclassified",9730,272,9730,272,9730,272,0.0271972802719728,0.0271972802719728,0.0271972802719728,0.0869104200691042,0.281409001956947,0.266197704553869,0.972902709729027,"Disease","0.579773269230769","0.697616602564103",0.266945556520029,"","","B"
"470","Megasphaera_elsdenii",7288,2665,7337,2714,7312.5,2689.5,0.271372862713729,0.268923107689231,0.266473352664734,0.488761072872305,0.780472710304727,0.600483585181854,0.731176882311769,"N.S.","0.0155846474358974","0.0206807692307692",0.408164330434274,"","","B"
"471","Megasphaera_genomosp_type_1",4977,1,10001,5025,7489,2513,0.502449755024498,0.251274872512749,9.99900009999e-05,0.000430495872568432,0.906134139061341,0.579010136960988,0.748825117488251,"N.S.","0","4.03846153846154e-06",Inf,"","","B"
"472","Megasphaera_micronuciformis",5235,4742,5260,4767,5247.5,4754.5,0.476652334766523,0.475402459754025,0.474152584741526,0.693554173994365,0.906134139061341,0.77319558366744,0.524697530246975,"N.S.","0.0235852564102564","0.0723797756410256",1.61770135032406,"","","B"
"473","Megasphaera_sp_BV3C16_1",1,4949,5053,10001,2527,7475,1,0.747425257474253,0.494850514948505,0.693554173994365,1,0.920580154822356,0.252674732526747,"N.S.","0.00335669871794872","0",-Inf,"","","B"
"474","Megasphaera_unclassified",9261,740,9262,741,9261.5,740.5,0.0740925907409259,0.074042595740426,0.073992600739926,0.19051594840516,0.422798196370839,0.410065531908348,0.926057394260574,"N.S.","0.153517756410256","0.25322891025641",0.722036589110051,"","","B"
"475","Meiothermus_silvanus",7217,1,10001,2785,8609,1393,0.278472152784722,0.139286071392861,9.99900009999e-05,0.000430495872568432,0.780472710304727,0.52248100189981,0.860813918608139,"N.S.","0","1.11858974358974e-05",Inf,"","","B"
"476","Mitsuokella_multacida",9161,828,9174,841,9167.5,834.5,0.0840915908409159,0.0834416558344166,0.0827917208279172,0.207913006608747,0.448930662489307,0.425072527712264,0.916658334166583,"N.S.","0.0356091346153846","0.0849840064102564",1.25494398309444,"","","B"
"477","Mitsuokella_unclassified",8713,1289,8713,1289,8713,1289,0.128887111288871,0.128887111288871,0.128887111288871,0.290267223277672,0.582829138469801,0.52248100189981,0.871212878712129,"N.S.","0.0349166987179487","0.0289895512820513",-0.268384159733902,"","","B"
"478","Mobiluncus_curtisii",8340,1,10001,1662,9170.5,831.5,0.166183381661834,0.0831416858314169,9.99900009999e-05,0.000430495872568432,0.662413437800605,0.425072527712264,0.916958304169583,"N.S.","0","4.76923076923077e-05",Inf,"","","B"
"479","Mobiluncus_unclassified",4924,1,10001,5078,7462.5,2539.5,0.507749225077492,0.253924607539246,9.99900009999e-05,0.000430495872568432,0.906134139061341,0.579010136960988,0.746175382461754,"N.S.","0","8.33333333333333e-06",Inf,"","","B"
"480","Mogibacterium_sp_CM50",9274,227,9775,728,9524.5,477.5,0.0727927207279272,0.0477452254774523,0.0226977302269773,0.0755540186722068,0.422798196370839,0.329337542436233,0.952354764523548,"Disease","0.000225769230769231","0.00615458333333333",4.76874040404493,"","","B"
"481","Moraxella_catarrhalis",4958,1,10001,5044,7479.5,2522.5,0.504349565043496,0.252224777522248,9.99900009999e-05,0.000430495872568432,0.906134139061341,0.579010136960988,0.747875212478752,"N.S.","0","1.17307692307692e-05",Inf,"","","B"
"482","Morganella_morganii",9782,181,9821,220,9801.5,200.5,0.021997800219978,0.02004799520048,0.0180981901809819,0.0613801827364433,0.259285546855151,0.232225190179395,0.98005199480052,"Disease","0.000321602564102564","0.00842163461538462",4.71074946935786,"","","B"
"483","Mucispirillum_schaedleri",7208,1,10001,2794,8604.5,1397.5,0.279372062793721,0.13973602639736,9.99900009999e-05,0.000430495872568432,0.780472710304727,0.52248100189981,0.86036396360364,"N.S.","0","3.56410256410256e-05",Inf,"","","B"
"484","Neisseria_flavescens",2102,7481,2521,7900,2311.5,7690.5,0.78992100789921,0.768973102689731,0.748025197480252,0.886046321232786,1,0.927670571868988,0.231126887311269,"N.S.","0.000215929487179487","8.40705128205128e-05",-1.3608884917223,"","","B"
"485","Neisseria_meningitidis",2189,6040,3962,7813,3075.5,6926.5,0.781221877812219,0.692580741925807,0.603939606039396,0.792395213033441,1,0.920580154822356,0.307519248075192,"N.S.","9.90384615384615e-06","6.53846153846154e-06",-0.599037685932878,"","","B"
"486","Neisseria_sicca",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000430495872568432,1,0.77319558366744,0.5000499950005,"N.S.","0","0",NA,"","","B"
"487","Neisseria_subflava",1,4923,5079,10001,2540,7462,1,0.746125387461254,0.492250774922508,0.693554173994365,1,0.920580154822356,0.253974602539746,"N.S.","2.27564102564103e-06","0",-Inf,"","","B"
"488","Neisseria_unclassified",5411,4426,5576,4591,5493.5,4508.5,0.459054094590541,0.450804919508049,0.442555744425557,0.693554173994365,0.906134139061341,0.77319558366744,0.549295070492951,"N.S.","0.000445","0.000351634615384615",-0.339728237766123,"","","B"
"489","Odoribacter_laneus",9521,407,9595,481,9558,444,0.0480951904809519,0.0443955604439556,0.0406959304069593,0.11894460960408,0.351401308467284,0.309906873390331,0.955704429557044,"Disease","0.00386807692307692","0.0438018269230769",3.50130265362924,"","","B"
"490","Odoribacter_splanchnicus",9479,523,9479,523,9479,523,0.0522947705229477,0.0522947705229477,0.0522947705229477,0.144061072819921,0.351401308467284,0.341817636418176,0.947805219478052,"N.S.","0.380379006410256","0.52510766025641",0.465175617551346,"","","B"
"491","Odoribacter_unclassified",2408,7567,2435,7594,2421.5,7580.5,0.759324067593241,0.757974202579742,0.756624337566243,0.890364809672879,1,0.920580154822356,0.242125787421258,"N.S.","0.00338576923076923","0.00595355769230769",0.81426839887128,"","","B"
"492","Olsenella_profusa",9134,374,9628,868,9381,621,0.0867913208679132,0.0620937906209379,0.0373962603739626,0.11203296337033,0.457070351359025,0.354328852829003,0.938006199380062,"N.S.","4.04487179487179e-05","0.00030775641025641",2.92762302567605,"","","B"
"493","Olsenella_uli",9585,414,9588,417,9586.5,415.5,0.0416958304169583,0.0415458454154585,0.0413958604139586,0.120014611442082,0.332113527777657,0.307953225296027,0.958554144585541,"Disease","0.000319679487179487","0.0013700641025641",2.09954531655753,"","","B"
"494","Olsenella_unclassified",9733,269,9733,269,9733,269,0.0268973102689731,0.0268973102689731,0.0268973102689731,0.0867227178627429,0.281409001956947,0.266197704553869,0.973202679732027,"Disease","0.00343788461538462","0.00553189102564103",0.686251611772649,"","","B"
"495","Oribacterium_sinus",7785,2201,7801,2217,7793,2209,0.221677832216778,0.220877912208779,0.22007799220078,0.423517488676664,0.751697853470467,0.579010136960988,0.779222077792221,"N.S.","0.00130964743589744","0.00117208333333333",-0.160103335981425,"","","B"
"496","Oribacterium_sp_oral_taxon_078",6233,2095,7907,3769,7070,2932,0.376862313768623,0.293170682931707,0.209479052094791,0.414918563240095,0.906134139061341,0.631106949185321,0.706929307069293,"N.S.","3.22435897435897e-05","6.2948717948718e-05",0.965164624509169,"","","B"
"497","Oscillibacter_sp_KLE_1728",9205,686,9316,797,9260.5,741.5,0.0796920307969203,0.0741425857414259,0.0685931406859314,0.177663168934905,0.444732270958951,0.410065531908348,0.925957404259574,"N.S.","0.00465923076923077","0.0132801602564103",1.51110886305387,"","","B"
"498","Oscillibacter_sp_KLE_1745",8857,1127,8875,1145,8866,1136,0.114488551144886,0.113588641135886,0.112688731126887,0.258264619397933,0.540370799521355,0.502147024561348,0.886511348865114,"N.S.","0.0278461858974359","0.0449359615384615",0.69039073858536,"","","B"
"499","Oscillibacter_unclassified",9637,364,9638,365,9637.5,364.5,0.0364963503649635,0.0364463553644636,0.0363963603639636,0.109493653145146,0.316155131474804,0.2949151321427,0.963653634636536,"Disease","0.453243012820513","0.548927467948718",0.276330752973975,"","","B"
"500","Oscillibacter_valericigenes",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000430495872568432,1,0.77319558366744,0.5000499950005,"N.S.","0","0",NA,"","","B"
"501","Oxalobacter_formigenes",8161,1832,8170,1841,8165.5,1836.5,0.184081591840816,0.183631636836316,0.183181681831817,0.378470198957116,0.678741869402803,0.579010136960988,0.816468353164684,"N.S.","0.0233523397435897","0.0213649038461538",-0.128324281171927,"","","B"
"502","Pantoea_unclassified",7275,2698,7304,2727,7289.5,2712.5,0.272672732726727,0.271222877712229,0.26977302269773,0.49057336079994,0.780472710304727,0.602546072553239,0.728877112288771,"N.S.","0.00206791666666667","0.00269304487179487",0.381060219574032,"","","B"
"503","Parabacteroides_distasonis",8608,1394,8608,1394,8608,1394,0.139386061393861,0.139386061393861,0.139386061393861,0.30836485582211,0.612613890126139,0.52248100189981,0.860713928607139,"N.S.","0.708625897435897","0.775616057692308",0.130318480939504,"","","B"
"504","Parabacteroides_goldsteinii",3048,6947,3055,6954,3051.5,6950.5,0.695330466953305,0.694980501949805,0.694630536946305,0.861102338042058,1,0.920580154822356,0.305119488051195,"N.S.","0.0903501923076923","0.111254006410256",0.30025771351408,"","","B"
"505","Parabacteroides_johnsonii",1858,8138,1864,8144,1861,8141,0.814318568143186,0.814018598140186,0.813718628137186,0.931630085399103,1,0.953223733001293,0.186081391860814,"N.S.","0.0584874679487179","0.0499944871794872",-0.226358513243857,"","","B"
"506","Parabacteroides_merdae",9504,498,9504,498,9504,498,0.0497950204979502,0.0497950204979502,0.0497950204979502,0.139309804428117,0.351401308467284,0.333081370762006,0.95030496950305,"Disease","0.970183461538462","1.09960092948718",0.180650539853741,"","","B"
"507","Parabacteroides_sp_20_3",1,5026,4976,10001,2488.5,7513.5,1,0.751274872512749,0.502549745025497,0.693554173994365,1,0.920580154822356,0.248825117488251,"N.S.","0.0154488782051282","0.0097249358974359",-0.667741437384134,"","","B"
"508","Parabacteroides_sp_D13",8568,1036,8966,1434,8767,1235,0.143385661433857,0.123487651234877,0.103589641035896,0.249100173594681,0.614940291685117,0.52248100189981,0.876612338766123,"N.S.","0.0159411538461538","0.0774743269230769",2.28096225842735,"","","B"
"509","Parabacteroides_unclassified",8404,1597,8405,1598,8404.5,1597.5,0.15978402159784,0.15973402659734,0.15968403159684,0.341704817613477,0.662413437800605,0.554231355710583,0.84036596340366,"N.S.","0.460223557692308","0.51890108974359",0.173124732280839,"","","B"
"510","Paraprevotella_clara",9020,981,9021,982,9020.5,981.5,0.0981901809819018,0.0981401859814019,0.0980901909809019,0.239887235766219,0.493264562432646,0.464014056110729,0.901959804019598,"N.S.","0.10452641025641","0.081735",-0.354841611414529,"","","B"
"511","Paraprevotella_unclassified",9315,685,9317,687,9316,686,0.0686931306869313,0.0685931406859314,0.0684931506849315,0.177663168934905,0.404839024294292,0.385300532446755,0.931506849315068,"N.S.","0.302903397435897","0.228234903846154",-0.408338320724199,"","","B"
"512","Paraprevotella_xylaniphila",7468,2529,7473,2534,7470.5,2531.5,0.253374662533747,0.253124687531247,0.252874712528747,0.468600304917962,0.780472710304727,0.579010136960988,0.746975302469753,"N.S.","0.0713501923076923","0.0269982051282051",-1.40205381971708,"","","B"
"513","Parascardovia_denticolens",6395,3530,6472,3607,6433.5,3568.5,0.360663933606639,0.356814318568143,0.352964703529647,0.592947714574337,0.906134139061341,0.719528882766319,0.643285671432857,"N.S.","0.000338814102564103","0.00197942307692308",2.54651417258892,"","","B"
"514","Parasutterella_excrementihominis",195,9807,195,9807,195,9807,0.980601939806019,0.980601939806019,0.980601939806019,0.997855942835702,1,0.997855942835702,0.0194980501949805,"Ctrl","0.0434272756410256","0.0266987179487179",-0.701830983353568,"","","B"
"515","Parvimonas_micra",10001,1,10001,1,10001,1,9.99900009999e-05,9.99900009999e-05,9.99900009999e-05,0.000430495872568432,0.0065357100653571,0.0065357100653571,1,"Disease","0.00146269230769231","0.0250455448717949",4.0978557772841,"Parvimonas_micra","","A"
"516","Parvimonas_sp_oral_taxon_110",5022,1,10001,4980,7511.5,2490.5,0.497950204979502,0.249025097490251,9.99900009999e-05,0.000430495872568432,0.906134139061341,0.579010136960988,0.751074892510749,"N.S.","0","0.00183602564102564",Inf,"","","B"
"517","Parvimonas_sp_oral_taxon_393",4995,1,10001,5007,7498,2504,0.500649935006499,0.25037496250375,9.99900009999e-05,0.000430495872568432,0.906134139061341,0.579010136960988,0.74972502749725,"N.S.","0","0.000188846153846154",Inf,"","","B"
"518","Parvimonas_unclassified",10001,1,10001,1,10001,1,9.99900009999e-05,9.99900009999e-05,9.99900009999e-05,0.000430495872568432,0.0065357100653571,0.0065357100653571,1,"Disease","0.0106553525641026","0.136511666666667",3.67937401825531,"Parvimonas_unclassified","","A"
"519","Pasteurella_multocida",5027,1,10001,4975,7514,2488,0.497450254974503,0.248775122487751,9.99900009999e-05,0.000430495872568432,0.906134139061341,0.579010136960988,0.751324867513249,"N.S.","0","3.78205128205128e-06",Inf,"","","B"
"520","Pasteurella_unclassified",4964,1,10001,5038,7482.5,2519.5,0.503749625037496,0.251924807519248,9.99900009999e-05,0.000430495872568432,0.906134139061341,0.579010136960988,0.748175182481752,"N.S.","0","6.70833333333333e-05",Inf,"","","B"
"521","Pediococcus_acidilactici",1622,8216,1786,8380,1704,8298,0.837916208379162,0.82971702829717,0.821517848215178,0.936283665568124,1,0.961451130527973,0.17038296170383,"N.S.","0.000508461538461538","0.00144846153846154",1.51031082310654,"","","B"
"522","Pediococcus_lolii",362,9448,554,9640,458,9544,0.963903609639036,0.954304569543046,0.944705529447055,0.991829471177339,1,0.995856292454934,0.0457954204579542,"Ctrl","0.000311410256410256","1.11217948717949e-05",-4.8073549220576,"","","B"
"523","Pediococcus_pentosaceus",2119,7091,2911,7883,2515,7487,0.788221177882212,0.748625137486251,0.709029097090291,0.868354733808756,1,0.920580154822356,0.251474852514749,"N.S.","0.000881057692307692","0.000174262820512821",-2.33797169192589,"","","B"
"524","Pediococcus_unclassified",3997,4927,5075,6005,4536,5466,0.6004399560044,0.546545345465453,0.492650734926507,0.693554173994365,1,0.836098092318428,0.453554644535546,"N.S.","0.000412115384615385","0.000190480769230769",-1.11340296978706,"","","B"
"525","Pedobacter_unclassified",3368,6163,3839,6634,3603.5,6398.5,0.663333666633337,0.63978602139786,0.616238376162384,0.799888479620506,1,0.905049045876662,0.36031396860314,"N.S.","0.00015900641025641","0.000183333333333333",0.205384189773073,"","","B"
"526","Peptoniphilus_duerdenii",7790,1314,8688,2212,8239,1763,0.221177882211779,0.176282371762824,0.131386861313869,0.293599522035374,0.751697853470467,0.579010136960988,0.823817618238176,"N.S.","1.99038461538462e-05","4.19871794871795e-05",1.07690163820433,"","","B"
"527","Peptoniphilus_harei",7079,2682,7320,2923,7199.5,2802.5,0.292270772922708,0.28022197780222,0.268173182681732,0.49057336079994,0.787051257421075,0.612400006199988,0.71987801219878,"N.S.","8.46153846153846e-05","0.00446080128205128",5.72023907534624,"","","B"
"528","Peptoniphilus_lacrimalis",3029,6654,3348,6973,3188.5,6813.5,0.697230276972303,0.681281871812819,0.665333466653335,0.839253969339908,1,0.920580154822356,0.318818118188181,"N.S.","0.000113878205128205","0.000416314102564103",1.87018077075501,"","","B"
"529","Peptostreptococcaceae_noname_unclassified",5605,4391,5611,4397,5608,4394,0.43965603439656,0.439356064393561,0.439056094390561,0.693554173994365,0.906134139061341,0.77319558366744,0.560743925607439,"N.S.","0.0388886538461538","0.0501807051282051",0.367783447431272,"","","B"
"530","Peptostreptococcus_anaerobius",10001,1,10001,1,10001,1,9.99900009999e-05,9.99900009999e-05,9.99900009999e-05,0.000430495872568432,0.0065357100653571,0.0065357100653571,1,"Disease","0.00017125","0.0389091666666667",7.82786228356099,"","Peptostreptococcus_anaerobius","B"
"531","Peptostreptococcus_stomatis",10001,1,10001,1,10001,1,9.99900009999e-05,9.99900009999e-05,9.99900009999e-05,0.000430495872568432,0.0065357100653571,0.0065357100653571,1,"Disease","0.0107036858974359","0.14055891025641",3.71499532083781,"Peptostreptococcus_stomatis","","A"
"532","Peptostreptococcus_unclassified",9953,49,9953,49,9953,49,0.0048995100489951,0.0048995100489951,0.0048995100489951,0.0187380198150398,0.117424924174249,0.103610227212573,0.995200479952005,"Disease","0.000967051282051282","0.0104929487179487",3.4396839525464,"","","B"
"533","Phascolarctobacterium_succinatutens",7085,2907,7095,2917,7090,2912,0.291670832916708,0.291170882911709,0.290670932906709,0.513494842161975,0.787051257421075,0.628684278719275,0.708929107089291,"N.S.","0.728077435897436","0.73196858974359",0.00768984203180186,"","","B"
"534","Porphyromonas_asaccharolytica",10001,1,10001,1,10001,1,9.99900009999e-05,9.99900009999e-05,9.99900009999e-05,0.000430495872568432,0.0065357100653571,0.0065357100653571,1,"Disease","0.00488573717948718","0.249436185897436",5.67395070480112,"Porphyromonas_asaccharolytica","","A"
"535","Porphyromonas_bennonis",8342,1414,8588,1660,8465,1537,0.165983401659834,0.153684631536846,0.141385861413859,0.310875946044539,0.662413437800605,0.540248170304921,0.846415358464154,"N.S.","9.59935897435897e-05","0.000184679487179487",0.944013657483722,"","","B"
"536","Porphyromonas_endodontalis",9955,1,10001,47,9978,24,0.0046995300469953,0.0023997600239976,9.99900009999e-05,0.000430495872568432,0.116515934613435,0.0750185850980119,0.997700229977002,"Disease","5.20833333333333e-05","0.0119447115384615",7.84133451424281,"","Porphyromonas_endodontalis","B"
"537","Porphyromonas_gingivalis",9702,129,9873,300,9787.5,214.5,0.02999700029997,0.0214478552144786,0.0128987101289871,0.0463708629137086,0.291457340752411,0.240953248425157,0.978652134786521,"Disease","0.000166217948717949","0.000805352564102564",2.27654432181345,"","","B"
"538","Porphyromonas_somerae",10001,1,10001,1,10001,1,9.99900009999e-05,9.99900009999e-05,9.99900009999e-05,0.000430495872568432,0.0065357100653571,0.0065357100653571,1,"Disease","3.06089743589744e-05","0.0549257692307692",10.8093127502137,"Porphyromonas_somerae","","A"
"539","Porphyromonas_uenonis",10000,2,10000,2,10000,2,0.0001999800019998,0.0001999800019998,0.0001999800019998,0.000855866794272954,0.0119821351198214,0.0119821351198214,0.999900009999,"Disease","9.21474358974359e-05","0.0185684935897436",7.65469704098861,"Porphyromonas_uenonis","","A"
"540","Prevotella_amnii",4932,1,10001,5070,7466.5,2535.5,0.506949305069493,0.253524647535246,9.99900009999e-05,0.000430495872568432,0.906134139061341,0.579010136960988,0.746575342465753,"N.S.","0","3.2724358974359e-05",Inf,"","","B"
"541","Prevotella_baroniae",1,4991,5011,10001,2506,7496,1,0.749525047495251,0.499050094990501,0.693554173994365,1,0.920580154822356,0.250574942505749,"N.S.","0","0",NA,"","","B"
"542","Prevotella_bergensis",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000430495872568432,1,0.77319558366744,0.5000499950005,"N.S.","0","0",NA,"","","B"
"543","Prevotella_bivia",9204,772,9230,798,9217,785,0.0797920207979202,0.0784921507849215,0.0771922807719228,0.197513344750934,0.444732270958951,0.425072527712264,0.921607839216078,"N.S.","0.0018224358974359","0.00243929487179487",0.420596097538888,"","","B"
"544","Prevotella_buccae",8328,1504,8498,1674,8413,1589,0.167383261673833,0.158884111588841,0.15038496150385,0.323732896171461,0.662413437800605,0.554231355710583,0.841215878412159,"N.S.","0.00596432692307692","0.0116812820512821",0.96976737901731,"","","B"
"545","Prevotella_buccalis",8089,1321,8681,1913,8385,1617,0.191280871912809,0.161683831616838,0.132086791320868,0.294026015355121,0.689956377496579,0.556223325035917,0.838416158384162,"N.S.","2.99038461538462e-05","0.000391378205128205",3.71016046102675,"","","B"
"546","Prevotella_copri",9917,85,9917,85,9917,85,0.0084991500849915,0.0084991500849915,0.0084991500849915,0.0314994273768499,0.152553037379189,0.144621584353193,0.991600839916008,"Disease","3.87811153846154","3.87161288461538",-0.00241959000400154,"","","B"
"547","Prevotella_dentalis",1,1,10001,10001,5001,5001,1,0.5000499950005,9.99900009999e-05,0.000430495872568432,1,0.77319558366744,0.5000499950005,"N.S.","0","0",NA,"","","B"
"548","Prevotella_denticola",9754,114,9888,248,9821,181,0.0247975202479752,0.0180981901809819,0.0113988601139886,0.0416029463043543,0.276678392766784,0.219273072692731,0.982001799820018,"Disease","2.88461538461538e-05","0.0111286217948718",8.59168024795039,"","","B"
"549","Prevotella_disiens",791,9056,946,9211,868.5,9133.5,0.921007899210079,0.913258674132587,0.905509449055094,0.971733274433751,1,0.985329120301722,0.0868413158684132,"N.S.","0.000395480769230769","0.000127852564102564",-1.62912644913438,"","","B"
"550","Prevotella_histicola",1814,7556,2446,8188,2130,7872,0.818718128187181,0.787121287871213,0.755524447555245,0.890364809672879,1,0.940150512311953,0.212978702129787,"N.S.","0.00052375","1.50641025641026e-05",-5.1196917059966,"","","B"
